"","1","2"
"190",0.499700813449674,0.500299186550326
"191",0.313933596593538,0.686066403406462
"192",0.124582183811443,0.875417816188557
"193",0.0420173797392106,0.957982620260789
"194",0.0324342536529989,0.967565746347001
"195",0.0300574962483258,0.969942503751674
"196",0.0149180574795881,0.985081942520412
"197",0.00344273155179134,0.996557268448209
"198",0.00860078152929636,0.991399218470704
"199",0.00268570232107119,0.997314297678929
"200",0.00018000735127562,0.999819992648724
"201",0.000105630540783701,0.999894369459216
"202",0.00166593887897625,0.998334061121024
"203",0.00236306256648577,0.997636937433514
"204",0.00244350484288947,0.997556495157111
"205",0.0224540020585277,0.977545997941472
"206",0.000619964473189534,0.99938003552681
"207",0.000442080107988012,0.999557919892012
"208",0.0545408742651961,0.945459125734804
"209",0.0105623136045474,0.989437686395453
"210",1.46036744800456e-05,0.99998539632552
"211",0.0328932899637109,0.967106710036289
"212",0.0228644200342275,0.977135579965772
"213",0.495267729124371,0.504732270875629
"214",0.451050895013488,0.548949104986512
"215",0.981052734272451,0.0189472657275485
"216",0.000965877137351279,0.999034122862649
"217",0.00291565724026104,0.997084342759739
"218",0.00397465697122064,0.996025343028779
"219",0.0553987207379362,0.944601279262064
"220",0.0701831911750717,0.929816808824928
"221",0.38113189118334,0.61886810881666
"222",0.646316415851822,0.353683584148178
"223",0.949148786241023,0.0508512137589767
"224",0.981109313712241,0.0188906862877586
"225",0.991792939510506,0.00820706048949366
"226",0.991351742965099,0.00864825703490101
"227",0.997191165041389,0.00280883495861138
"228",0.999357221511654,0.000642778488345678
"229",0.99999201366952,7.98633047972375e-06
"230",0.999900234897842,9.97651021582081e-05
"231",0.996291690178925,0.00370830982107547
"232",0.982902505032059,0.0170974949679415
"233",0.994262400846546,0.00573759915345357
"234",0.99865535485107,0.00134464514893013
"235",0.999621953633854,0.000378046366146451
"236",0.99993884712746,6.11528725400446e-05
"237",0.999976061055159,2.39389448405952e-05
"238",0.999821482663484,0.000178517336515964
"239",0.99998371146176,1.62885382398048e-05
"240",0.999989502210203,1.04977897970119e-05
"241",0.999948690099167,5.13099008327792e-05
"242",0.999956942848122,4.30571518782604e-05
"243",0.999994115275165,5.884724834975e-06
"244",0.999899515075152,0.000100484924847856
"245",0.999884024762358,0.000115975237641711
"246",0.999795429078419,0.00020457092158093
"247",0.999745733685437,0.000254266314563356
"248",0.999729189888386,0.000270810111614095
"249",0.999871485838364,0.00012851416163608
"250",0.999963800432094,3.61995679056114e-05
"251",0.999951445326108,4.8554673891796e-05
"252",0.997999727749184,0.00200027225081578
"253",0.999999925697391,7.43026089373822e-08
"254",0.998123547443846,0.00187645255615383
"255",0.999219969944725,0.000780030055274792
"256",0.998773520519839,0.00122647948016057
"257",0.988998908315209,0.0110010916847912
"258",0.95011240911236,0.0498875908876404
"259",0.000193450884397629,0.999806549115602
"260",0.999000792130857,0.000999207869143161
"261",0.998858469881193,0.00114153011880712
"262",0.999972724920802,2.72750791979439e-05
"263",0.999987219244422,1.27807555774972e-05
"264",0.998633307479067,0.0013666925209334
"265",0.997289081063253,0.00271091893674679
"266",0.997111486393959,0.00288851360604119
"267",0.996994637754697,0.00300536224530292
"268",0.979154426983631,0.0208455730163691
"269",0.975828191724729,0.024171808275271
"270",0.984164151563657,0.0158358484363427
"271",0.977265475667305,0.0227345243326949
"272",0.903308425325101,0.096691574674899
"273",0.740025923234384,0.259974076765616
"274",0.477498323518522,0.522501676481477
"275",0.453594020454451,0.546405979545549
"276",1.82174339311491e-05,0.999981782566069
"277",0.219665027955652,0.780334972044348
"278",1.34466376144775e-07,0.999999865533624
"279",0.73618692756504,0.26381307243496
"280",0.348327722819507,0.651672277180493
"281",0.0136402540087208,0.986359745991279
"282",9.21434895034967e-08,0.99999990785651
"283",0.765481013271253,0.234518986728747
"284",0.945981694868213,0.0540183051317868
"285",0.97678890431174,0.0232110956882599
"286",0.999529788147231,0.000470211852768887
"287",0.992486464486171,0.00751353551382897
"288",0.593862737656628,0.406137262343372
"289",0.999983336284969,1.66637150304896e-05
"290",0.992503521033916,0.00749647896608396
"291",0.993228807795014,0.00677119220498654
"292",0.998913129525645,0.00108687047435532
"293",0.997109435390437,0.00289056460956257
"294",0.999861674515985,0.00013832548401519
"295",0.99149501188903,0.0085049881109699
"296",0.989867071904748,0.0101329280952517
"297",0.995799891333914,0.00420010866608648
"298",0.997168056558259,0.00283194344174151
"299",0.998070950757776,0.00192904924222449
"300",0.99952516705169,0.000474832948309785
"301",0.999682009271467,0.000317990728532714
"302",0.999941377535067,5.86224649325493e-05
"303",0.999998750518191,1.24948180924617e-06
"304",0.999009537458172,0.00099046254182771
"305",0.999380700944519,0.000619299055480963
"306",0.999566868016535,0.000433131983464624
"307",0.999930288325134,6.97116748658562e-05
"308",0.999980798320524,1.92016794760353e-05
"309",0.999379183165609,0.00062081683439113
"310",0.999838646975781,0.000161353024218605
"311",0.98372065524085,0.0162793447591498
"312",0.949977147472117,0.0500228525278827
"313",0.995329333932467,0.00467066606753279
"314",0.996600620154057,0.0033993798459434
"315",0.999638646910177,0.000361353089822769
"316",0.999942917080247,5.70829197530602e-05
"317",0.9999857103002,1.42896998004486e-05
"318",0.977068058466063,0.0229319415339365
"319",0.956083391703033,0.0439166082969667
"320",0.905222255541989,0.0947777444580114
"321",0.983482696495245,0.0165173035047555
"322",0.611262669228218,0.388737330771782
"323",0.422056139307915,0.577943860692085
"324",0.632436675584197,0.367563324415803
"325",0.999819261792587,0.000180738207412862
"326",0.770969415545875,0.229030584454125
"327",0.00122608250196124,0.998773917498039
"328",0.0621515280061912,0.937848471993809
"329",0.00209180921466079,0.997908190785339
"330",0.00276747025684454,0.997232529743155
"331",0.00275408351242127,0.997245916487579
"332",0.00143278004487526,0.998567219955125
"333",0.00307699578807722,0.996923004211923
"334",0.00323474843842522,0.996765251561575
"335",1.03065432131474e-05,0.999989693456787
"336",8.47778493384455e-05,0.999915222150662
"337",7.01551671573111e-06,0.999992984483284
"338",0.00166965015852024,0.99833034984148
"339",0.00312135874594387,0.996878641254056
"340",4.19832103400028e-07,0.999999580167897
"341",0.00164793018043852,0.998352069819561
"342",0.000273300659453982,0.999726699340546
"343",0.000153536637340671,0.999846463362659
"344",0.0699798007745335,0.930020199225467
"345",0.0713018664030016,0.928698133596998
"346",0.0287418212630412,0.971258178736959
"347",0.0431894307629404,0.95681056923706
"348",0.00412916001256149,0.995870839987439
"349",0.00147302117870805,0.998526978821292
"350",0.849677502467967,0.150322497532033
"351",0.943746608338036,0.0562533916619641
"352",0.954652269930577,0.0453477300694227
"353",0.999989449192631,1.05508073685688e-05
"354",0.954839000488336,0.0451609995116643
"355",0.959918891366199,0.040081108633801
"356",0.892243849431578,0.107756150568423
"357",0.999297337579425,0.000702662420574613
"358",0.999684050576212,0.00031594942378838
"359",0.980718475053919,0.019281524946081
"360",0.988008653026058,0.011991346973942
"361",0.999146244982579,0.000853755017420738
"362",0.87301362674129,0.126986373258711
"363",0.100091135243099,0.899908864756901
"364",0.102733168342834,0.897266831657166
"365",0.363535317008152,0.636464682991848
"366",0.34889416680532,0.65110583319468
"367",0.00599999770408879,0.994000002295911
"368",0.0318026936718353,0.968197306328165
"369",0.0107913816593587,0.989208618340641
"370",0.931411043054676,0.068588956945324
"371",0.84553857251052,0.15446142748948
"372",0.965872440485101,0.034127559514899
"373",0.980129570799797,0.0198704292002033
"374",0.986443047554934,0.013556952445066
"375",0.998750778819187,0.00124922118081349
"376",0.972788760526852,0.0272112394731481
"377",0.982235652180982,0.0177643478190179
